Energy virulence model		dt	E_lower	 E_upper									
m	5997	0.01	0.5	0.9									
													
			smooth_step parameter										
			step_time	1.5									
													
				"E (Energy) series is fixed here, ie not calculated "									
k	t	E_lower (lhs)	E_upper (lhs)	E (lhs)	Step-Virulence (rhs)	Smooth-Step_Virulence (rhs)	E_lower<E<E_upper	E<E_lower	from below	t_last_switch	smoothstep		
344	3.44	0.5	0.9	0.584	0	0	1	0	0	-10.000	1.000		
345	3.45	0.5	0.9	0.5825	0	0	1	0	0	-10.000	1.000		
346	3.46	0.5	0.9	0.581	0	0	1	0	0	-10.000	1.000		
347	3.47	0.5	0.9	0.5795	0	0	1	0	0	-10.000	1.000		
348	3.48	0.5	0.9	0.578	0	0	1	0	0	-10.000	1.000		
349	3.49	0.5	0.9	0.5765	0	0	1	0	0	-10.000	1.000		
350	3.5	0.5	0.9	0.575	0	0	1	0	0	-10.000	1.000		
351	3.51	0.5	0.9	0.5735	0	0	1	0	0	-10.000	1.000		
352	3.52	0.5	0.9	0.572	0	0	1	0	0	-10.000	1.000		
353	3.53	0.5	0.9	0.5705	0	0	1	0	0	-10.000	1.000		
354	3.54	0.5	0.9	0.569	0	0	1	0	0	-10.000	1.000		
355	3.55	0.5	0.9	0.5675	0	0	1	0	0	-10.000	1.000		
356	3.56	0.5	0.9	0.566	0	0	1	0	0	-10.000	1.000		
357	3.57	0.5	0.9	0.5645	0	0	1	0	0	-10.000	1.000		
358	3.58	0.5	0.9	0.563	0	0	1	0	0	-10.000	1.000		
359	3.59	0.5	0.9	0.5615	0	0	1	0	0	-10.000	1.000		
360	3.6	0.5	0.9	0.56	0	0	1	0	0	-10.000	1.000		
361	3.61	0.5	0.9	0.5585	0	0	1	0	0	-10.000	1.000		
362	3.62	0.5	0.9	0.557	0	0	1	0	0	-10.000	1.000		
363	3.63	0.5	0.9	0.5555	0	0	1	0	0	-10.000	1.000		
364	3.64	0.5	0.9	0.554	0	0	1	0	0	-10.000	1.000		
365	3.65	0.5	0.9	0.5525	0	0	1	0	0	-10.000	1.000		
366	3.66	0.5	0.9	0.551	0	0	1	0	0	-10.000	1.000		
367	3.67	0.5	0.9	0.5495	0	0	1	0	0	-10.000	1.000		
368	3.68	0.5	0.9	0.548	0	0	1	0	0	-10.000	1.000		
369	3.69	0.5	0.9	0.5465	0	0	1	0	0	-10.000	1.000		
370	3.7	0.5	0.9	0.545	0	0	1	0	0	-10.000	1.000		
371	3.71	0.5	0.9	0.5435	0	0	1	0	0	-10.000	1.000		
372	3.72	0.5	0.9	0.542	0	0	1	0	0	-10.000	1.000		
373	3.73	0.5	0.9	0.5405	0	0	1	0	0	-10.000	1.000		
374	3.74	0.5	0.9	0.539	0	0	1	0	0	-10.000	1.000		
375	3.75	0.5	0.9	0.5375	0	0	1	0	0	-10.000	1.000		
376	3.76	0.5	0.9	0.536	0	0	1	0	0	-10.000	1.000		
377	3.77	0.5	0.9	0.5345	0	0	1	0	0	-10.000	1.000		
378	3.78	0.5	0.9	0.533	0	0	1	0	0	-10.000	1.000		
379	3.79	0.5	0.9	0.5315	0	0	1	0	0	-10.000	1.000		
380	3.8	0.5	0.9	0.53	0	0	1	0	0	-10.000	1.000		
381	3.81	0.5	0.9	0.5285	0	0	1	0	0	-10.000	1.000		
382	3.82	0.5	0.9	0.527	0	0	1	0	0	-10.000	1.000		
383	3.83	0.5	0.9	0.5255	0	0	1	0	0	-10.000	1.000		
384	3.84	0.5	0.9	0.524	0	0	1	0	0	-10.000	1.000		
385	3.85	0.5	0.9	0.5225	0	0	1	0	0	-10.000	1.000		
386	3.86	0.5	0.9	0.521	0	0	1	0	0	-10.000	1.000		
387	3.87	0.5	0.9	0.5195	0	0	1	0	0	-10.000	1.000		
388	3.88	0.5	0.9	0.518	0	0	1	0	0	-10.000	1.000		
389	3.89	0.5	0.9	0.5165	0	0	1	0	0	-10.000	1.000		
390	3.9	0.5	0.9	0.515	0	0	1	0	0	-10.000	1.000		
391	3.91	0.5	0.9	0.5135	0	0	1	0	0	-10.000	1.000		
392	3.92	0.5	0.9	0.512	0	0	1	0	0	-10.000	1.000		
393	3.93	0.5	0.9	0.5105	0	0	1	0	0	-10.000	1.000		
394	3.94	0.5	0.9	0.509	0	0	1	0	0	-10.000	1.000		
395	3.95	0.5	0.9	0.5075	0	0	1	0	0	-10.000	1.000		
396	3.96	0.5	0.9	0.506	0	0	1	0	0	-10.000	1.000		
397	3.97	0.5	0.9	0.5045	0	0	1	0	0	-10.000	1.000		
398	3.98	0.5	0.9	0.503	0	0	1	0	0	-10.000	1.000		
399	3.99	0.5	0.9	0.5015	0	0	1	0	0	-10.000	1.000		
400	4	0.5	0.9	0.5	0	0	1	0	0	-10.000	1.000		
401	4.01	0.5	0.9	0.4985	1	0	0	1	1	4.010	0.000		
402	4.02	0.5	0.9	0.4984	1	0.000132741	0	1	1	4.010	0.000		
403	4.03	0.5	0.9	0.49830028	1	0.000528593	0	1	1	4.010	0.001		
404	4.04	0.5	0.9	0.4982	1	0.001184	0	1	1	4.010	0.001		
405	4.05	0.5	0.9	0.498	1	0.002095407	0	1	1	4.010	0.002		
406	4.06	0.5	0.9	0.497	1	0.003259259	0	1	1	4.010	0.003		
407	4.07	0.5	0.9	0.4965	1	0.004672	0	1	1	4.010	0.005		
408	4.08	0.5	0.9	0.4976	1	0.006330074	0	1	1	4.010	0.006		
409	4.09	0.5	0.9	0.496	1	0.008229926	0	1	1	4.010	0.008		
410	4.1	0.5	0.9	0.495	1	0.010368	0	1	1	4.010	0.010		
411	4.11	0.5	0.9	0.494	1	0.012740741	0	1	1	4.010	0.013		
412	4.12	0.5	0.9	0.493	1	0.015344593	0	1	1	4.010	0.015		
413	4.13	0.5	0.9	0.492	1	0.018176	0	1	1	4.010	0.018		
414	4.14	0.5	0.9	0.491	1	0.021231407	0	1	1	4.010	0.021		
415	4.15	0.5	0.9	0.49	1	0.024507259	0	1	1	4.010	0.025		
416	4.16	0.5	0.9	0.489	1	0.028	0	1	1	4.010	0.028		
417	4.17	0.5	0.9	0.488	1	0.031706074	0	1	1	4.010	0.032		
418	4.18	0.5	0.9	0.487	1	0.035621926	0	1	1	4.010	0.036		
419	4.19	0.5	0.9	0.486	1	0.039744	0	1	1	4.010	0.040		
420	4.2	0.5	0.9	0.485	1	0.044068741	0	1	1	4.010	0.044		
421	4.21	0.5	0.9	0.484	1	0.048592593	0	1	1	4.010	0.049		
422	4.22	0.5	0.9	0.483	1	0.053312	0	1	1	4.010	0.053		
423	4.23	0.5	0.9	0.482	1	0.058223407	0	1	1	4.010	0.058		
424	4.24	0.5	0.9	0.481	1	0.063323259	0	1	1	4.010	0.063		
425	4.25	0.5	0.9	0.48	1	0.068608	0	1	1	4.010	0.069		
426	4.26	0.5	0.9	0.479	1	0.074074074	0	1	1	4.010	0.074		
427	4.27	0.5	0.9	0.478	1	0.079717926	0	1	1	4.010	0.080		
428	4.28	0.5	0.9	0.477	1	0.085536	0	1	1	4.010	0.086		
429	4.29	0.5	0.9	0.476	1	0.091524741	0	1	1	4.010	0.092		
430	4.3	0.5	0.9	0.475	1	0.097680593	0	1	1	4.010	0.098		
431	4.31	0.5	0.9	0.474	1	0.104	0	1	1	4.010	0.104		
432	4.32	0.5	0.9	0.473	1	0.110479407	0	1	1	4.010	0.110		
433	4.33	0.5	0.9	0.472	1	0.117115259	0	1	1	4.010	0.117		
434	4.34	0.5	0.9	0.471	1	0.123904	0	1	1	4.010	0.124		
435	4.35	0.5	0.9	0.47	1	0.130842074	0	1	1	4.010	0.131		
436	4.36	0.5	0.9	0.469	1	0.137925926	0	1	1	4.010	0.138		
437	4.37	0.5	0.9	0.468	1	0.145152	0	1	1	4.010	0.145		
438	4.38	0.5	0.9	0.467	1	0.152516741	0	1	1	4.010	0.153		
439	4.39	0.5	0.9	0.466	1	0.160016593	0	1	1	4.010	0.160		
440	4.4	0.5	0.9	0.465	1	0.167648	0	1	1	4.010	0.168		
441	4.41	0.5	0.9	0.464	1	0.175407407	0	1	1	4.010	0.175		
442	4.42	0.5	0.9	0.463	1	0.183291259	0	1	1	4.010	0.183		
443	4.43	0.5	0.9	0.462	1	0.191296	0	1	1	4.010	0.191		
444	4.44	0.5	0.9	0.461	1	0.199418074	0	1	1	4.010	0.199		
445	4.45	0.5	0.9	0.46	1	0.207653926	0	1	1	4.010	0.208		
446	4.46	0.5	0.9	0.459	1	0.216	0	1	1	4.010	0.216		
447	4.47	0.5	0.9	0.458	1	0.224452741	0	1	1	4.010	0.224		
448	4.48	0.5	0.9	0.457	1	0.233008593	0	1	1	4.010	0.233		
449	4.49	0.5	0.9	0.456	1	0.241664	0	1	1	4.010	0.242		
450	4.5	0.5	0.9	0.455	1	0.250415407	0	1	1	4.010	0.250		
451	4.51	0.5	0.9	0.454	1	0.259259259	0	1	1	4.010	0.259		
452	4.52	0.5	0.9	0.453	1	0.268192	0	1	1	4.010	0.268		
453	4.53	0.5	0.9	0.452	1	0.277210074	0	1	1	4.010	0.277		
454	4.54	0.5	0.9	0.451	1	0.286309926	0	1	1	4.010	0.286		
455	4.55	0.5	0.9	0.45	1	0.295488	0	1	1	4.010	0.295		
456	4.56	0.5	0.9	0.449	1	0.304740741	0	1	1	4.010	0.305		
457	4.57	0.5	0.9	0.448	1	0.314064593	0	1	1	4.010	0.314		
458	4.58	0.5	0.9	0.447	1	0.323456	0	1	1	4.010	0.323		
459	4.59	0.5	0.9	0.446	1	0.332911407	0	1	1	4.010	0.333		
460	4.6	0.5	0.9	0.445	1	0.342427259	0	1	1	4.010	0.342		
461	4.61	0.5	0.9	0.444	1	0.352	0	1	1	4.010	0.352		
462	4.62	0.5	0.9	0.443	1	0.361626074	0	1	1	4.010	0.362		
463	4.63	0.5	0.9	0.442	1	0.371301926	0	1	1	4.010	0.371		
464	4.64	0.5	0.9	0.441	1	0.381024	0	1	1	4.010	0.381		
465	4.65	0.5	0.9	0.44	1	0.390788741	0	1	1	4.010	0.391		
466	4.66	0.5	0.9	0.439	1	0.400592593	0	1	1	4.010	0.401		
467	4.67	0.5	0.9	0.438	1	0.410432	0	1	1	4.010	0.410		
468	4.68	0.5	0.9	0.437	1	0.420303407	0	1	1	4.010	0.420		
469	4.69	0.5	0.9	0.436	1	0.430203259	0	1	1	4.010	0.430		
470	4.7	0.5	0.9	0.435	1	0.440128	0	1	1	4.010	0.440		
471	4.71	0.5	0.9	0.434	1	0.450074074	0	1	1	4.010	0.450		
472	4.72	0.5	0.9	0.433	1	0.460037926	0	1	1	4.010	0.460		
473	4.73	0.5	0.9	0.432	1	0.470016	0	1	1	4.010	0.470		
474	4.74	0.5	0.9	0.431	1	0.480004741	0	1	1	4.010	0.480		
475	4.75	0.5	0.9	0.43	1	0.490000593	0	1	1	4.010	0.490		
476	4.76	0.5	0.9	0.429	1	0.5	0	1	1	4.010	0.500		
477	4.77	0.5	0.9	0.428	1	0.509999407	0	1	1	4.010	0.510		
478	4.78	0.5	0.9	0.427	1	0.519995259	0	1	1	4.010	0.520		
479	4.79	0.5	0.9	0.426	1	0.529984	0	1	1	4.010	0.530		
480	4.8	0.5	0.9	0.425	1	0.539962074	0	1	1	4.010	0.540		
481	4.81	0.5	0.9	0.424	1	0.549925926	0	1	1	4.010	0.550		
482	4.82	0.5	0.9	0.423	1	0.559872	0	1	1	4.010	0.560		
483	4.83	0.5	0.9	0.422	1	0.569796741	0	1	1	4.010	0.570		
484	4.84	0.5	0.9	0.421	1	0.579696593	0	1	1	4.010	0.580		
485	4.85	0.5	0.9	0.42	1	0.589568	0	1	1	4.010	0.590		
486	4.86	0.5	0.9	0.419	1	0.599407407	0	1	1	4.010	0.599		
487	4.87	0.5	0.9	0.418	1	0.609211259	0	1	1	4.010	0.609		
488	4.88	0.5	0.9	0.417	1	0.618976	0	1	1	4.010	0.619		
489	4.89	0.5	0.9	0.416	1	0.628698074	0	1	1	4.010	0.629		
490	4.9	0.5	0.9	0.415	1	0.638373926	0	1	1	4.010	0.638		
491	4.91	0.5	0.9	0.414	1	0.648	0	1	1	4.010	0.648		
492	4.92	0.5	0.9	0.413	1	0.657572741	0	1	1	4.010	0.658		
493	4.93	0.5	0.9	0.412	1	0.667088593	0	1	1	4.010	0.667		
494	4.94	0.5	0.9	0.411	1	0.676544	0	1	1	4.010	0.677		
495	4.95	0.5	0.9	0.41	1	0.685935407	0	1	1	4.010	0.686		
496	4.96	0.5	0.9	0.409	1	0.695259259	0	1	1	4.010	0.695		
497	4.97	0.5	0.9	0.408	1	0.704512	0	1	1	4.010	0.705		
498	4.98	0.5	0.9	0.407	1	0.713690074	0	1	1	4.010	0.714		
499	4.99	0.5	0.9	0.406	1	0.722789926	0	1	1	4.010	0.723		
500	5	0.5	0.9	0.405	1	0.731808	0	1	1	4.010	0.732		
501	5.01	0.5	0.9	0.404	1	0.740740741	0	1	1	4.010	0.741		
502	5.02	0.5	0.9	0.403	1	0.749584593	0	1	1	4.010	0.750		
503	5.03	0.5	0.9	0.402	1	0.758336	0	1	1	4.010	0.758		
504	5.04	0.5	0.9	0.401	1	0.766991407	0	1	1	4.010	0.767		
505	5.05	0.5	0.9	0.4	1	0.775547259	0	1	1	4.010	0.776		
506	5.06	0.5	0.9	0.399	1	0.784	0	1	1	4.010	0.784		
507	5.07	0.5	0.9	0.398	1	0.792346074	0	1	1	4.010	0.792		
508	5.08	0.5	0.9	0.397	1	0.800581926	0	1	1	4.010	0.801		
509	5.09	0.5	0.9	0.396	1	0.808704	0	1	1	4.010	0.809		
510	5.1	0.5	0.9	0.395	1	0.816708741	0	1	1	4.010	0.817		
511	5.11	0.5	0.9	0.394	1	0.824592593	0	1	1	4.010	0.825		
512	5.12	0.5	0.9	0.393	1	0.832352	0	1	1	4.010	0.832		
513	5.13	0.5	0.9	0.392	1	0.839983407	0	1	1	4.010	0.840		
514	5.14	0.5	0.9	0.391	1	0.847483259	0	1	1	4.010	0.847		
515	5.15	0.5	0.9	0.39	1	0.854848	0	1	1	4.010	0.855		
516	5.16	0.5	0.9	0.389	1	0.862074074	0	1	1	4.010	0.862		
517	5.17	0.5	0.9	0.388	1	0.869157926	0	1	1	4.010	0.869		
518	5.18	0.5	0.9	0.387	1	0.876096	0	1	1	4.010	0.876		
519	5.19	0.5	0.9	0.386	1	0.882884741	0	1	1	4.010	0.883		
520	5.2	0.5	0.9	0.385	1	0.889520593	0	1	1	4.010	0.890		
521	5.21	0.5	0.9	0.384	1	0.896	0	1	1	4.010	0.896		
522	5.22	0.5	0.9	0.383	1	0.902319407	0	1	1	4.010	0.902		
523	5.23	0.5	0.9	0.382	1	0.908475259	0	1	1	4.010	0.908		
524	5.24	0.5	0.9	0.381	1	0.914464	0	1	1	4.010	0.914		
525	5.25	0.5	0.9	0.38	1	0.920282074	0	1	1	4.010	0.920		
526	5.26	0.5	0.9	0.379	1	0.925925926	0	1	1	4.010	0.926		
527	5.27	0.5	0.9	0.378	1	0.931392	0	1	1	4.010	0.931		
528	5.28	0.5	0.9	0.377	1	0.936676741	0	1	1	4.010	0.937		
529	5.29	0.5	0.9	0.376	1	0.941776593	0	1	1	4.010	0.942		
530	5.3	0.5	0.9	0.375	1	0.946688	0	1	1	4.010	0.947		
531	5.31	0.5	0.9	0.374	1	0.951407407	0	1	1	4.010	0.951		
532	5.32	0.5	0.9	0.373	1	0.955931259	0	1	1	4.010	0.956		
533	5.33	0.5	0.9	0.372	1	0.960256	0	1	1	4.010	0.960		
534	5.34	0.5	0.9	0.371	1	0.964378074	0	1	1	4.010	0.964		
535	5.35	0.5	0.9	0.37	1	0.968293926	0	1	1	4.010	0.968		
536	5.36	0.5	0.9	0.369	1	0.972	0	1	1	4.010	0.972		
537	5.37	0.5	0.9	0.368	1	0.975492741	0	1	1	4.010	0.975		
538	5.38	0.5	0.9	0.367	1	0.978768593	0	1	1	4.010	0.979		
539	5.39	0.5	0.9	0.366	1	0.981824	0	1	1	4.010	0.982		
540	5.4	0.5	0.9	0.365	1	0.984655407	0	1	1	4.010	0.985		
541	5.41	0.5	0.9	0.364	1	0.987259259	0	1	1	4.010	0.987		
542	5.42	0.5	0.9	0.363	1	0.989632	0	1	1	4.010	0.990		
543	5.43	0.5	0.9	0.362	1	0.991770074	0	1	1	4.010	0.992		
544	5.44	0.5	0.9	0.361	1	0.993669926	0	1	1	4.010	0.994		
545	5.45	0.5	0.9	0.36	1	0.995328	0	1	1	4.010	0.995		
546	5.46	0.5	0.9	0.359	1	0.996740741	0	1	1	4.010	0.997		
547	5.47	0.5	0.9	0.358	1	0.997904593	0	1	1	4.010	0.998		
548	5.48	0.5	0.9	0.357	1	0.998816	0	1	1	4.010	0.999		
549	5.49	0.5	0.9	0.356	1	0.999471407	0	1	1	4.010	0.999		
550	5.5	0.5	0.9	0.355	1	0.999867259	0	1	1	4.010	1.000		
551	5.51	0.5	0.9	0.354	1	1	0	1	1	4.010	1.000		
552	5.52	0.5	0.9	0.353	1	1	0	1	1	4.010	1.000		
553	5.53	0.5	0.9	0.352	1	1	0	1	1	4.010	1.000		
554	5.54	0.5	0.9	0.351	1	1	0	1	1	4.010	1.000		
555	5.55	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
556	5.56	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
557	5.57	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
558	5.58	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
559	5.59	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
560	5.6	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
561	5.61	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
562	5.62	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
563	5.63	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
564	5.64	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
565	5.65	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
566	5.66	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
567	5.67	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
568	5.68	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
569	5.69	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
570	5.7	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
571	5.71	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
572	5.72	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
573	5.73	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
574	5.74	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
575	5.75	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
576	5.76	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
577	5.77	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
578	5.78	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
579	5.79	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
580	5.8	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
581	5.81	0.5	0.9	0.35	1	1	0	1	1	4.010	1.000		
582	5.82	0.5	0.9	0.3501	1	1	0	1	1	4.010	1.000		
583	5.83	0.5	0.9	0.3502	1	1	0	1	1	4.010	1.000		
584	5.84	0.5	0.9	0.3503	1	1	0	1	1	4.010	1.000		
585	5.85	0.5	0.9	0.3504	1	1	0	1	1	4.010	1.000		
586	5.86	0.5	0.9	0.3505	1	1	0	1	1	4.010	1.000		
587	5.87	0.5	0.9	0.3506	1	1	0	1	1	4.010	1.000		
588	5.88	0.5	0.9	0.3507	1	1	0	1	1	4.010	1.000		
589	5.89	0.5	0.9	0.3508	1	1	0	1	1	4.010	1.000		
590	5.9	0.5	0.9	0.3509	1	1	0	1	1	4.010	1.000		
591	5.91	0.5	0.9	0.351	1	1	0	1	1	4.010	1.000		
592	5.92	0.5	0.9	0.3511	1	1	0	1	1	4.010	1.000		
593	5.93	0.5	0.9	0.3512	1	1	0	1	1	4.010	1.000		
594	5.94	0.5	0.9	0.3513	1	1	0	1	1	4.010	1.000		
595	5.95	0.5	0.9	0.3514	1	1	0	1	1	4.010	1.000		
596	5.96	0.5	0.9	0.3515	1	1	0	1	1	4.010	1.000		
597	5.97	0.5	0.9	0.3516	1	1	0	1	1	4.010	1.000		
598	5.98	0.5	0.9	0.3519	1	1	0	1	1	4.010	1.000		
599	5.99	0.5	0.9	0.3522	1	1	0	1	1	4.010	1.000		
600	6	0.5	0.9	0.3525	1	1	0	1	1	4.010	1.000		
601	6.01	0.5	0.9	0.3528	1	1	0	1	1	4.010	1.000		
602	6.02	0.5	0.9	0.3531	1	1	0	1	1	4.010	1.000		
603	6.03	0.5	0.9	0.3534	1	1	0	1	1	4.010	1.000		
604	6.04	0.5	0.9	0.3537	1	1	0	1	1	4.010	1.000		
605	6.05	0.5	0.9	0.354	1	1	0	1	1	4.010	1.000		
606	6.06	0.5	0.9	0.3543	1	1	0	1	1	4.010	1.000		
607	6.07	0.5	0.9	0.3546	1	1	0	1	1	4.010	1.000		
608	6.08	0.5	0.9	0.3549	1	1	0	1	1	4.010	1.000		
609	6.09	0.5	0.9	0.3552	1	1	0	1	1	4.010	1.000		
610	6.1	0.5	0.9	0.3555	1	1	0	1	1	4.010	1.000		
611	6.11	0.5	0.9	0.3558	1	1	0	1	1	4.010	1.000		
612	6.12	0.5	0.9	0.3561	1	1	0	1	1	4.010	1.000		
613	6.13	0.5	0.9	0.3564	1	1	0	1	1	4.010	1.000		
614	6.14	0.5	0.9	0.3567	1	1	0	1	1	4.010	1.000		
615	6.15	0.5	0.9	0.357	1	1	0	1	1	4.010	1.000		
616	6.16	0.5	0.9	0.3573	1	1	0	1	1	4.010	1.000		
617	6.17	0.5	0.9	0.3576	1	1	0	1	1	4.010	1.000		
618	6.18	0.5	0.9	0.3579	1	1	0	1	1	4.010	1.000		
619	6.19	0.5	0.9	0.3582	1	1	0	1	1	4.010	1.000		
620	6.2	0.5	0.9	0.3585	1	1	0	1	1	4.010	1.000		
621	6.21	0.5	0.9	0.3588	1	1	0	1	1	4.010	1.000		
622	6.22	0.5	0.9	0.3591	1	1	0	1	1	4.010	1.000		
623	6.23	0.5	0.9	0.3594	1	1	0	1	1	4.010	1.000		
624	6.24	0.5	0.9	0.3597	1	1	0	1	1	4.010	1.000		
625	6.25	0.5	0.9	0.36	1	1	0	1	1	4.010	1.000		
626	6.26	0.5	0.9	0.3603	1	1	0	1	1	4.010	1.000		
627	6.27	0.5	0.9	0.3606	1	1	0	1	1	4.010	1.000		
628	6.28	0.5	0.9	0.3609	1	1	0	1	1	4.010	1.000		
629	6.29	0.5	0.9	0.3612	1	1	0	1	1	4.010	1.000		
630	6.3	0.5	0.9	0.3615	1	1	0	1	1	4.010	1.000		
631	6.31	0.5	0.9	0.3618	1	1	0	1	1	4.010	1.000		
632	6.32	0.5	0.9	0.3621	1	1	0	1	1	4.010	1.000		
633	6.33	0.5	0.9	0.3624	1	1	0	1	1	4.010	1.000		
634	6.34	0.5	0.9	0.3627	1	1	0	1	1	4.010	1.000		
635	6.35	0.5	0.9	0.363	1	1	0	1	1	4.010	1.000		
636	6.36	0.5	0.9	0.3633	1	1	0	1	1	4.010	1.000		
637	6.37	0.5	0.9	0.3636	1	1	0	1	1	4.010	1.000		
638	6.38	0.5	0.9	0.3639	1	1	0	1	1	4.010	1.000		
639	6.39	0.5	0.9	0.3645	1	1	0	1	1	4.010	1.000		
640	6.4	0.5	0.9	0.3651	1	1	0	1	1	4.010	1.000		
641	6.41	0.5	0.9	0.3657	1	1	0	1	1	4.010	1.000		
642	6.42	0.5	0.9	0.3663	1	1	0	1	1	4.010	1.000		
643	6.43	0.5	0.9	0.3669	1	1	0	1	1	4.010	1.000		
644	6.44	0.5	0.9	0.3675	1	1	0	1	1	4.010	1.000		
645	6.45	0.5	0.9	0.3681	1	1	0	1	1	4.010	1.000		
646	6.46	0.5	0.9	0.3687	1	1	0	1	1	4.010	1.000		
647	6.47	0.5	0.9	0.3693	1	1	0	1	1	4.010	1.000		
648	6.48	0.5	0.9	0.3699	1	1	0	1	1	4.010	1.000		
649	6.49	0.5	0.9	0.3705	1	1	0	1	1	4.010	1.000		
650	6.5	0.5	0.9	0.3711	1	1	0	1	1	4.010	1.000		
651	6.51	0.5	0.9	0.3717	1	1	0	1	1	4.010	1.000		
652	6.52	0.5	0.9	0.3723	1	1	0	1	1	4.010	1.000		
653	6.53	0.5	0.9	0.3729	1	1	0	1	1	4.010	1.000		
654	6.54	0.5	0.9	0.3735	1	1	0	1	1	4.010	1.000		
655	6.55	0.5	0.9	0.3741	1	1	0	1	1	4.010	1.000		
656	6.56	0.5	0.9	0.3747	1	1	0	1	1	4.010	1.000		
657	6.57	0.5	0.9	0.3753	1	1	0	1	1	4.010	1.000		
658	6.58	0.5	0.9	0.3759	1	1	0	1	1	4.010	1.000		
659	6.59	0.5	0.9	0.3765	1	1	0	1	1	4.010	1.000		
660	6.6	0.5	0.9	0.3771	1	1	0	1	1	4.010	1.000		
661	6.61	0.5	0.9	0.3777	1	1	0	1	1	4.010	1.000		
662	6.62	0.5	0.9	0.3783	1	1	0	1	1	4.010	1.000		
663	6.63	0.5	0.9	0.3789	1	1	0	1	1	4.010	1.000		
664	6.64	0.5	0.9	0.3795	1	1	0	1	1	4.010	1.000		
665	6.65	0.5	0.9	0.3801	1	1	0	1	1	4.010	1.000		
666	6.66	0.5	0.9	0.3807	1	1	0	1	1	4.010	1.000		
667	6.67	0.5	0.9	0.3813	1	1	0	1	1	4.010	1.000		
668	6.68	0.5	0.9	0.3819	1	1	0	1	1	4.010	1.000		
669	6.69	0.5	0.9	0.3825	1	1	0	1	1	4.010	1.000		
670	6.7	0.5	0.9	0.3831	1	1	0	1	1	4.010	1.000		
671	6.71	0.5	0.9	0.3837	1	1	0	1	1	4.010	1.000		
672	6.72	0.5	0.9	0.3847	1	1	0	1	1	4.010	1.000		
673	6.73	0.5	0.9	0.3857	1	1	0	1	1	4.010	1.000		
674	6.74	0.5	0.9	0.3867	1	1	0	1	1	4.010	1.000		
675	6.75	0.5	0.9	0.3877	1	1	0	1	1	4.010	1.000		
676	6.76	0.5	0.9	0.3887	1	1	0	1	1	4.010	1.000		
677	6.77	0.5	0.9	0.3897	1	1	0	1	1	4.010	1.000		
678	6.78	0.5	0.9	0.3907	1	1	0	1	1	4.010	1.000		
679	6.79	0.5	0.9	0.3917	1	1	0	1	1	4.010	1.000		
680	6.8	0.5	0.9	0.3927	1	1	0	1	1	4.010	1.000		
681	6.81	0.5	0.9	0.3932	1	1	0	1	1	4.010	1.000		
682	6.82	0.5	0.9	0.3937	1	1	0	1	1	4.010	1.000		
683	6.83	0.5	0.9	0.3942	1	1	0	1	1	4.010	1.000		
684	6.84	0.5	0.9	0.3947	1	1	0	1	1	4.010	1.000		
685	6.85	0.5	0.9	0.3952	1	1	0	1	1	4.010	1.000		
686	6.86	0.5	0.9	0.3957	1	1	0	1	1	4.010	1.000		
687	6.87	0.5	0.9	0.3962	1	1	0	1	1	4.010	1.000		
688	6.88	0.5	0.9	0.3967	1	1	0	1	1	4.010	1.000		
689	6.89	0.5	0.9	0.3972	1	1	0	1	1	4.010	1.000		
690	6.9	0.5	0.9	0.3977	1	1	0	1	1	4.010	1.000		
691	6.91	0.5	0.9	0.3982	1	1	0	1	1	4.010	1.000		
692	6.92	0.5	0.9	0.3987	1	1	0	1	1	4.010	1.000		
693	6.93	0.5	0.9	0.3992	1	1	0	1	1	4.010	1.000		
694	6.94	0.5	0.9	0.3997	1	1	0	1	1	4.010	1.000		
695	6.95	0.5	0.9	0.4002	1	1	0	1	1	4.010	1.000		
696	6.96	0.5	0.9	0.4007	1	1	0	1	1	4.010	1.000		
